OBJECTID,CBSA Code,CBSA Title,CBSA Type,Land area,Water area,Shape__Area,Shape__Length
512,31740,"Manhattan, KS",Metropolitan Statistical Area,4752746861,137899967,0.510483846492662,3.57231973131486
513,31820,"Manitowoc, WI",Micropolitan Statistical Area,1526284885,2343355262,0.435013796174417,3.00280457935748
514,31860,"Mankato, MN",Metropolitan Statistical Area,3098540356,93454879,0.359097361358181,3.71311321794817
515,31900,"Mansfield, OH",Metropolitan Statistical Area,1282631597,12560134,0.138155352681679,1.70781548411299
516,31930,"Marietta, OH",Micropolitan Statistical Area,1636805226,20784952,0.1734666393711,2.49411099380682
517,31940,"Marinette, WI-MI",Micropolitan Statistical Area,6328652065,1151675762,0.860114847961768,4.900378547775
518,31980,"Marion, IN",Micropolitan Statistical Area,1072484435,2101803,0.114186785415995,1.38301775358848
519,32000,"Marion, NC",Micropolitan Statistical Area,1139476689,13977729,0.114840405049108,1.80390413066525
520,32020,"Marion, OH",Micropolitan Statistical Area,1045855303,908577,0.111347091152993,1.6420521389892
521,32060,"Marion-Herrin, IL",Micropolitan Statistical Area,1088338987,62470432,0.117618711672321,1.41669992809366
522,32100,"Marquette, MI",Micropolitan Statistical Area,4685420990,4185337774,1.0426758864462,4.58394943482967
523,32140,"Marshall, MN",Micropolitan Statistical Area,1850315111,18794794,0.211189635585015,1.86460432400599
524,32180,"Marshall, MO",Micropolitan Statistical Area,1956761965,29542462,0.20693846561403,2.23828904463594
525,32260,"Marshalltown, IA",Micropolitan Statistical Area,1482776070,1803080,0.16141318557834,1.62443158420802
526,32280,"Martin, TN",Micropolitan Statistical Area,1503107797,3707114,0.151178279344322,1.94068947158814
527,32300,"Martinsville, VA",Micropolitan Statistical Area,1018659273,5405363,0.103246350288146,1.54159498006536
528,32340,"Maryville, MO",Micropolitan Statistical Area,2271326612,2361588,0.241057149761673,2.20703347778546
529,32380,"Mason City, IA",Micropolitan Statistical Area,2508204878,22368796,0.280274173968337,2.13029249684304
530,32390,"Massena-Ogdensburg, NY",Micropolitan Statistical Area,6939601205,367206795,0.826753771363428,3.7988294829581
531,32420,"Mayagüez, PR",Metropolitan Statistical Area,803070999,892868681,0.144762305365816,2.73130498809045
532,32460,"Mayfield, KY",Micropolitan Statistical Area,1429042910,13030079,0.145465312493343,1.54548665442179
533,32540,"McAlester, OK",Micropolitan Statistical Area,3381261537,187443330,0.352055790990335,2.91201457710691
534,32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,4068758840,30739605,0.370831937430921,3.26233694101645
535,32620,"McComb, MS",Micropolitan Statistical Area,2105953036,5144511,0.199709585635219,2.1387264073956
536,32660,"McMinnville, TN",Micropolitan Statistical Area,1120619163,3524883,0.111918080837995,1.62523460085241
537,32700,"McPherson, KS",Micropolitan Statistical Area,2326547428,6003328,0.240527679657362,1.97882884073005
538,32740,"Meadville, PA",Micropolitan Statistical Area,2621988043,65389924,0.29061310203906,2.56134708416529
539,32780,"Medford, OR",Metropolitan Statistical Area,7208589510,46774848,0.793753402499533,3.90273346785324
540,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,12902922975,307266370,1.30451229600794,7.29698425795314
541,32860,"Menomonie, WI",Micropolitan Statistical Area,2201902879,35572577,0.255116342299971,2.06137464666536
542,32900,"Merced, CA",Metropolitan Statistical Area,5019407132,105277636,0.52007767927762,3.56206242997443
543,32940,"Meridian, MS",Micropolitan Statistical Area,3613681282,34804452,0.34905171990772,2.409960230435
544,33020,"Mexico, MO",Micropolitan Statistical Area,1792918159,11843439,0.188232375886855,2.34020777346118
545,33060,"Miami, OK",Micropolitan Statistical Area,1219410535,35714103,0.126789819154737,1.50223096983917
546,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,13123794081,2625793016,1.42158238708237,5.987293220468
547,33140,"Michigan City-La Porte, IN",Metropolitan Statistical Area,1549555244,38779440,0.17140712177661,1.82134662852074
548,33180,"Middlesborough, KY",Micropolitan Statistical Area,929803436,5484276,0.094353642995884,1.7751672482867
549,33220,"Midland, MI",Metropolitan Statistical Area,1341248828,26442920,0.152575927429098,1.59925273653255
550,33260,"Midland, TX",Metropolitan Statistical Area,4701639950,6184783,0.449740538349488,2.93627512848088
551,33300,"Milledgeville, GA",Micropolitan Statistical Area,670028056,24803189,0.067092105085294,1.55801634319157
552,33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,3767999335,4835703504,0.952547773426431,4.28223095529559
553,33380,"Minden, LA",Micropolitan Statistical Area,1536688180,55947134,0.153178931804405,2.31405734816048
554,33420,"Mineral Wells, TX",Micropolitan Statistical Area,2467090694,85364147,0.245600801899855,2.01348650012681
555,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,18252742999,1224228464,2.22682257342512,10.2612805258608
556,33500,"Minot, ND",Metropolitan Statistical Area,12339257391,249226410,1.52648390125842,6.55008824285417
557,33540,"Missoula, MT",Metropolitan Statistical Area,9874661808,74482486,1.17826325451597,8.05406140969568
558,33580,"Mitchell, SD",Micropolitan Statistical Area,3728177030,8539938,0.418002232686376,2.83901692523889
559,33620,"Moberly, MO",Micropolitan Statistical Area,1250220618,13254192,0.132194271993058,1.44896030859581
560,33660,"Mobile, AL",Metropolitan Statistical Area,3184064145,1074011164,0.400854677731559,3.12551189523795
561,33700,"Modesto, CA",Metropolitan Statistical Area,3875010966,46378767,0.399881694554097,3.84726199661561
562,33740,"Monroe, LA",Metropolitan Statistical Area,7349934232,180602303,0.723954141625427,5.13916118552391
563,33780,"Monroe, MI",Metropolitan Statistical Area,1422818203,338203448,0.191132622958321,1.88399101107607
564,33860,"Montgomery, AL",Metropolitan Statistical Area,7030291651,186429753,0.691432824425419,4.71648441447896
565,33900,"Monticello, IN",Micropolitan Statistical Area,1308303892,9169176,0.140480031689776,1.7985642558748
566,33910,"Monticello, NY",Micropolitan Statistical Area,2507484145,73737482,0.279269379441075,2.7550143128796
567,33940,"Montrose, CO",Micropolitan Statistical Area,5804023556,4923260,0.599091964867512,4.59016081442429
568,33980,"Morehead City, NC",Micropolitan Statistical Area,1314688734,2131061849,0.339672185549716,3.25771958331229
569,34020,"Morgan City, LA",Micropolitan Statistical Area,1446578733,1453492316,0.270174847821181,2.79211517086256
570,34060,"Morgantown, WV",Metropolitan Statistical Area,2613054289,21658594,0.276003924586348,2.89579196053089
571,34100,"Morristown, TN",Metropolitan Statistical Area,1130115981,139287959,0.127059255426275,2.64938928920802
572,34140,"Moscow, ID",Micropolitan Statistical Area,2786483032,2369979,0.328724355281338,2.57830241625958
573,34180,"Moses Lake, WA",Micropolitan Statistical Area,6939995087,289820268,0.858352971516069,4.73404686969701
574,34220,"Moultrie, GA",Micropolitan Statistical Area,1416807490,24881028,0.136421079086631,1.72722533683174
575,34260,"Mountain Home, AR",Micropolitan Statistical Area,1434675041,84916244,0.152438906729913,2.13898746456849
576,34300,"Mountain Home, ID",Micropolitan Statistical Area,7964417377,68330393,0.89184632818251,5.68424407162908
577,34340,"Mount Airy, NC",Micropolitan Statistical Area,1379543351,10391163,0.139656558626484,1.7754773989381
578,34380,"Mount Pleasant, MI",Micropolitan Statistical Area,1483285543,12945211,0.166898227347929,1.65726976968151
579,34420,"Mount Pleasant, TX",Micropolitan Statistical Area,2212206023,86608629,0.222124210247102,2.48967939468312
580,34460,"Mount Sterling, KY",Micropolitan Statistical Area,1758361341,25563124,0.183111811524213,2.6847515603611
581,34500,"Mount Vernon, IL",Micropolitan Statistical Area,1479490497,32550293,0.155725457147582,1.59018495159943
582,34540,"Mount Vernon, OH",Micropolitan Statistical Area,1361036418,10721050,0.145514734748986,1.76464600225003
583,34580,"Mount Vernon-Anacortes, WA",Metropolitan Statistical Area,4481277789,483821018,0.60397533390551,5.15705823586483
584,34620,"Muncie, IN",Metropolitan Statistical Area,1015558819,9841207,0.108502306147102,1.32689229925906
585,34660,"Murray, KY",Micropolitan Statistical Area,996755843,66943042,0.107157911101922,1.33728020919421
586,34680,"Murrells Inlet, SC",Micropolitan Statistical Area,2107275248,572929958,0.259798158421518,2.75148649746335
587,34700,"Muscatine, IA",Micropolitan Statistical Area,1132964480,30262337,0.125406591527053,1.64740158930109
588,34740,"Muskegon-Norton Shores, MI",Metropolitan Statistical Area,1305130153,2476314283,0.419408159974637,3.37746658747748
589,34780,"Muskogee, OK",Micropolitan Statistical Area,2099548024,76078046,0.216435891180254,2.65284145772978
590,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan Statistical Area,2934866247,314858214,0.316774615475879,2.95021970236677
591,34860,"Nacogdoches, TX",Micropolitan Statistical Area,2450966942,89731149,0.241492478433656,4.05269825772303
592,34880,"Nantucket, MA",Micropolitan Statistical Area,119637319,666826424,0.0845536312324384,1.49903833625812
593,34900,"Napa, CA",Metropolitan Statistical Area,1947606240,104444864,0.211936284561489,2.93732042554411
594,34940,"Naples-Marco Island, FL",Metropolitan Statistical Area,5171811319,1575210651,0.608799724644314,4.03879811823512
595,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,16321899597,197479730,1.65305961162176,8.11877880938709
596,35020,"Natchez, MS-LA",Micropolitan Statistical Area,4349446748,214583029,0.433475890751424,5.21959316122729
597,35060,"Natchitoches, LA",Micropolitan Statistical Area,3246092085,119733774,0.320284862893459,3.72759111471758
598,35100,"New Bern, NC",Micropolitan Statistical Area,3922422266,761846049,0.463101082012372,4.11922337191907
599,35140,"Newberry, SC",Micropolitan Statistical Area,1632484450,43979027,0.164148741307599,2.20836578983869
600,35220,"New Castle, IN",Micropolitan Statistical Area,1014957928,7652084,0.10774426136345,1.36943501527932
601,35300,"New Haven, CT",Metropolitan Statistical Area,950963144,653739738,0.172506406130879,2.0911154705284
602,35340,"New Iberia, LA",Micropolitan Statistical Area,1488572462,1205958049,0.251324606456819,3.52816345855009
603,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,6107565348,11437205356,1.63574625126489,7.40172388811602
604,35420,"New Philadelphia-Dover, OH",Micropolitan Statistical Area,1469987547,10363043,0.157131305981693,1.77572840230038
605,35440,"Newport, OR",Micropolitan Statistical Area,2540733352,553145247,0.350955190172499,2.77799790007309
606,35460,"Newport, TN",Micropolitan Statistical Area,1129584563,17932684,0.114594253122505,1.91991480776311
607,35580,"New Ulm, MN",Micropolitan Statistical Area,1582765944,18533953,0.180409211752249,2.46147527793465
608,35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,15901418738,6489996005,2.38715417106846,11.3330471030056
609,35660,"Niles, MI",Metropolitan Statistical Area,1470545554,2625448034,0.44506061585048,2.82672056243821
610,35700,"Nogales, AZ",Micropolitan Statistical Area,3201853238,3068237,0.304338230463372,2.54925786920817
611,35740,"Norfolk, NE",Micropolitan Statistical Area,4075409759,19480150,0.445278513233688,3.01977040326673
612,35820,"North Platte, NE",Micropolitan Statistical Area,8119194790,29640280,0.874009659212106,4.17551570626361
613,35840,"North Port-Bradenton-Sarasota, FL",Metropolitan Statistical Area,3363793695,1659702737,0.458088038559481,2.79547620120975
614,35900,"North Wilkesboro, NC",Micropolitan Statistical Area,1952016294,6854041,0.196305315488871,2.21845639467982
615,35940,"Norwalk, OH",Micropolitan Statistical Area,1274903645,8628942,0.137672566375613,1.58161196005136
616,35980,"Norwich-New London-Willimantic, CT",Metropolitan Statistical Area,1549162991,216462800,0.190353541092691,2.33174253374168
617,36020,"Oak Harbor, WA",Micropolitan Statistical Area,539943914,799920796,0.161982405296385,1.8608581132906
618,36100,"Ocala, FL",Metropolitan Statistical Area,4113994500,192281277,0.399539557814478,3.42704700734801
619,36180,"Ocean Pines, MD",Micropolitan Statistical Area,1213156432,586531107,0.185140381885049,2.32353014438586
620,36220,"Odessa, TX",Metropolitan Statistical Area,2325508519,10188915,0.222603247480947,1.89351870815799
621,36260,"Ogden, UT",Metropolitan Statistical Area,4001418188,935232905,0.529293227569724,4.29514416757361
622,36340,"Oil City, PA",Micropolitan Statistical Area,1746337768,22149577,0.190419619828845,1.98474112370377
623,36380,"Okeechobee, FL",Micropolitan Statistical Area,1992442653,317924583,0.210789964647802,2.67565551073432
624,36420,"Oklahoma City, OK",Metropolitan Statistical Area,14275297162,181141359,1.43490581987862,6.89290709021086
625,36460,"Olean, NY",Micropolitan Statistical Area,3388125876,36783591,0.373614724813024,2.862787524727
626,36500,"Olympia-Lacey-Tumwater, WA",Metropolitan Statistical Area,1871268836,133615762,0.236810930016418,2.90505205450352
627,36540,"Omaha, NE-IA",Metropolitan Statistical Area,11256912778,157671656,1.22700119949513,6.15662225304477
628,36580,"Oneonta, NY",Micropolitan Statistical Area,2594488425,36312826,0.288730621875402,2.976639509174
629,36620,"Ontario, OR-ID",Micropolitan Statistical Area,26662900552,117869479,2.96739729994579,8.65680423181805
630,36660,"Opelousas, LA",Micropolitan Statistical Area,2393224007,39013551,0.228768459410048,2.85124646490435
631,36700,"Orangeburg, SC",Micropolitan Statistical Area,2865498666,55708305,0.283242186229245,3.72334607404698
632,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,9043324395,1346447635,0.956976385012695,6.24695300082231
633,36780,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,1125861145,372630325,0.168338489473172,1.66403057692375
634,36820,"Oskaloosa, IA",Micropolitan Statistical Area,1478496993,6594320,0.15974612096602,1.61454704117153
635,36830,"Othello, WA",Micropolitan Statistical Area,4985698852,12464425,0.590954614436214,3.87474373740113
636,36837,"Ottawa, IL",Micropolitan Statistical Area,5605593773,76427888,0.611398570823894,3.98151176309554
637,36840,"Ottawa, KS",Micropolitan Statistical Area,1480882204,13893465,0.154501905056122,1.60170939771429
638,36900,"Ottumwa, IA",Micropolitan Statistical Area,1118466908,10822775,0.120918545205996,1.44621230957753
639,36940,"Owatonna, MN",Micropolitan Statistical Area,1112525204,6972355,0.125665272916422,1.41818527536944
640,36980,"Owensboro, KY",Metropolitan Statistical Area,1841279134,56422104,0.193777346558591,2.76324421569132
641,37020,"Owosso, MI",Micropolitan Statistical Area,1375198040,25833543,0.154548576160096,1.5860081789858
642,37060,"Oxford, MS",Micropolitan Statistical Area,2846003186,195246033,0.297533721612808,2.90391260064115
643,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,4767585001,947376202,0.56002393548215,4.31359650386035
644,37120,"Ozark, AL",Micropolitan Statistical Area,1453276164,4051341,0.138250865451937,1.65009279244513
645,37140,"Paducah, KY-IL",Metropolitan Statistical Area,3199810864,232287322,0.34786822068213,3.99668039319442
646,37220,"Pahrump, NV",Micropolitan Statistical Area,47090939212,43207981,4.83792648745884,11.1542327730571
647,37260,"Palatka, FL",Micropolitan Statistical Area,1886428532,255286820,0.199474368424262,2.25855612922823
648,37300,"Palestine, TX",Micropolitan Statistical Area,2752164827,39845046,0.265934188602159,3.72648216945037
649,37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan Statistical Area,2628767901,1403935673,0.370979455601173,3.16357593968386
650,37420,"Pampa, TX",Micropolitan Statistical Area,4791560121,9047636,0.477599450908428,2.84261921024704
651,37460,"Panama City-Panama City Beach, FL",Metropolitan Statistical Area,3479066686,1915036701,0.50570433071448,3.97376089013856
652,37500,"Paragould, AR",Micropolitan Statistical Area,1495304294,5273183,0.150211344032869,2.0392081502413
653,37540,"Paris, TN",Micropolitan Statistical Area,1455320362,81582236,0.154262111409935,1.98178139525941
654,37580,"Paris, TX",Micropolitan Statistical Area,5053653890,100003791,0.500859018402025,5.12302243620278
655,37620,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,1551430854,32430476,0.165015477487486,2.30793697635707
656,37740,"Payson, AZ",Micropolitan Statistical Area,12322070148,96465330,1.20908387802365,8.442967048703
657,37800,"Pella, IA",Micropolitan Statistical Area,1436123093,41484609,0.158939317164595,1.61040100408828
658,37860,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,4323713105,1757264742,0.571996041371676,3.82137100783496
659,37900,"Peoria, IL",Metropolitan Statistical Area,6391181594,130518684,0.69580866821434,4.05936861145755
660,37940,"Peru, IN",Micropolitan Statistical Area,968246954,9184623,0.104252515736789,1.46964886727443
661,37950,"Petoskey, MI",Micropolitan Statistical Area,1210940738,1073419241,0.263382824522751,2.11550880370647
662,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,11922242276,691938648,1.32839924134305,6.50909102287716
663,38060,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,37732723849,82871728,3.656287911341,9.39440781733268
664,38100,"Picayune, MS",Micropolitan Statistical Area,2101307249,20783013,0.199941292449239,2.77688751759954
665,38180,"Pierre, SD",Micropolitan Statistical Area,5661606956,341706912,0.678206586031138,4.59489159575932
666,38210,"Pikeville, KY",Micropolitan Statistical Area,3054948708,12301715,0.312530441510717,3.5762984129098
667,38220,"Pine Bluff, AR",Micropolitan Statistical Area,3807945653,115633390,0.383426069693314,4.22745359742368
668,38240,"Pinehurst-Southern Pines, NC",Metropolitan Statistical Area,1806810673,20885268,0.181145900765841,2.3419439517521
669,38260,"Pittsburg, KS",Micropolitan Statistical Area,1527499258,13573629,0.157042107969346,1.61048222390347
670,38300,"Pittsburgh, PA",Metropolitan Statistical Area,14608332630,168089089,1.56923754970217,7.31916507031496
671,38340,"Pittsfield, MA",Metropolitan Statistical Area,2400592147,50709767,0.267918063129628,2.52068891582451
672,38380,"Plainview, TX",Micropolitan Statistical Area,5171746706,1230415,0.505220993720968,3.06097723169726
673,38420,"Platteville, WI",Micropolitan Statistical Area,2970397062,94526753,0.337628423023261,2.57929613372663
674,38460,"Plattsburgh, NY",Micropolitan Statistical Area,2687763026,206581998,0.32888222402903,2.53975466737163
675,38500,"Plymouth, IN",Micropolitan Statistical Area,1148969985,15858580,0.125276894528497,1.43463259084549
676,38540,"Pocatello, ID",Metropolitan Statistical Area,2881336421,92076089,0.326513198131579,3.96023303667391
677,38620,"Ponca City, OK",Micropolitan Statistical Area,2381778879,65545215,0.247167605346704,2.26290982147076
678,38660,"Ponce, PR",Metropolitan Statistical Area,946521949,447439834,0.118937944197683,1.93137385783642
679,38700,"Pontiac, IL",Micropolitan Statistical Area,2702983877,5975815,0.289460974369376,2.36234256883391
680,38740,"Poplar Bluff, MO",Micropolitan Statistical Area,1799410880,11191324,0.182623912383633,2.39494971451211
681,38820,"Port Angeles, WA",Micropolitan Statistical Area,4503402364,2409320333,0.834864902147274,5.06352720614015
682,38860,"Portland-South Portland, ME",Metropolitan Statistical Area,5390724628,2009399302,0.825627968503341,6.36338389934715
683,38900,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,17320273494,354351213,2.03826110920045,10.3233364445519
684,38920,"Port Lavaca, TX",Micropolitan Statistical Area,1312945541,1361646236,0.246357915363205,2.50433871758905
685,38940,"Port St. Lucie, FL",Metropolitan Statistical Area,2889638582,842856243,0.340055981498836,2.6373532672398
686,39020,"Portsmouth, OH",Micropolitan Statistical Area,1580270731,16094954,0.165546193510181,2.2850477779527
687,39040,"Port Townsend, WA",Micropolitan Statistical Area,4671633827,994992501,0.680018569501954,5.73774367379722
688,39060,"Pottsville, PA",Micropolitan Statistical Area,2016509910,10820294,0.216030282318798,2.22260438195385
689,39150,"Prescott Valley-Prescott, AZ",Metropolitan Statistical Area,21038299575,11356180,2.06861544952881,7.39193187489026
690,39220,"Price, UT",Micropolitan Statistical Area,3831481453,15484604,0.403687324231214,3.67423461608149
691,39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,4110312933,1681144308,0.625916053325454,4.43321653884449
692,39340,"Provo-Orem-Lehi, UT",Metropolitan Statistical Area,13976281061,398449361,1.5131188240407,9.61243937146489
693,39380,"Pueblo, CO",Metropolitan Statistical Area,6181242833,28941249,0.638492539945446,3.43119578903974
694,39420,"Pullman, WA",Micropolitan Statistical Area,5592463293,48246698,0.665917974753484,4.27066721995823
695,39460,"Punta Gorda, FL",Metropolitan Statistical Area,1764086777,689242502,0.222876576316821,2.44799807347595
696,39480,"Putnam, CT",Micropolitan Statistical Area,1434573470,23995619,0.158074630488272,1.8465462159271
697,39500,"Quincy, IL-MO",Micropolitan Statistical Area,3522816345,56718363,0.377676007057516,3.06389656752238
698,39540,"Racine-Mount Pleasant, WI",Metropolitan Statistical Area,861537604,1190103013,0.225588940366379,2.9716574054892
699,39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,5486710382,74586265,0.554215404717525,4.05913178669154
700,39660,"Rapid City, SD",Metropolitan Statistical Area,20213929568,56159652,2.28183388828529,7.58464163130776
701,39700,"Raymondville, TX",Micropolitan Statistical Area,1529680708,502856285,0.183983354727388,2.22813339448276
702,39740,"Reading, PA",Metropolitan Statistical Area,2218072315,24220126,0.237921461953647,2.2104370520929
703,39780,"Red Bluff, CA",Micropolitan Statistical Area,7638229338,33767224,0.810614157012878,5.15245384928242
704,39820,"Redding, CA",Metropolitan Statistical Area,9778892920,185816636,1.06274816503901,5.70951070099529
705,39860,"Red Wing, MN",Micropolitan Statistical Area,1959878213,59112990,0.228109963757106,2.53404887873251
706,39900,"Reno, NV",Metropolitan Statistical Area,22229159416,644116051,2.42178215532704,10.5788742847735
707,39940,"Rexburg, ID",Micropolitan Statistical Area,6043029384,93941602,0.690248211951257,4.72741889596213
708,39960,"Rice Lake, WI",Micropolitan Statistical Area,2235297632,69178288,0.26493731532355,2.0910214861282
709,39980,"Richmond, IN",Micropolitan Statistical Area,1040539271,6701976,0.110233983054741,1.40472242772536
710,40060,"Richmond, VA",Metropolitan Statistical Area,11303583406,330848354,1.18413626354231,7.49070405359391
711,40080,"Richmond-Berea, KY",Micropolitan Statistical Area,2609612102,24309397,0.268746539508356,3.91422847705745
712,40090,"Rifle, CO",Micropolitan Statistical Area,10147903914,28177472,1.06568207701366,7.87092873430954
713,40100,"Rio Grande City-Roma, TX",Micropolitan Statistical Area,3168019235,15346374,0.288365222942275,2.5878188062508
714,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,70648157287,339226387,6.97248400837861,11.3869363672289
715,40180,"Riverton, WY",Micropolitan Statistical Area,23785388834,212768588,2.65100805030761,9.21708063626596
716,40220,"Roanoke, VA",Metropolitan Statistical Area,4836979660,72217444,0.498823973260414,4.81846631369263
717,40260,"Roanoke Rapids, NC",Micropolitan Statistical Area,3264546475,52770062,0.332943647188586,3.32207568687359
718,40300,"Rochelle, IL",Micropolitan Statistical Area,1964903709,12378959,0.215005503434895,2.17277097093182
719,40340,"Rochester, MN",Metropolitan Statistical Area,6415816979,74962332,0.727803199917389,4.87435212147445
720,40380,"Rochester, NY",Metropolitan Statistical Area,7583157031,5030058014,1.3966436509927,6.34264303469348
721,40420,"Rockford, IL",Metropolitan Statistical Area,2055907180,19234619,0.226665353787666,2.07794375076042
722,40460,"Rockingham, NC",Micropolitan Statistical Area,1226849522,15575098,0.122686721858372,2.12647816095146
723,40540,"Rock Springs, WY",Micropolitan Statistical Area,27005754360,166230245,2.93730224141245,7.66118732341716
724,40580,"Rocky Mount, NC",Metropolitan Statistical Area,2708816766,9880964,0.2715493036726,3.0249178952651
725,40620,"Rolla, MO",Micropolitan Statistical Area,1739919007,6567069,0.178849652194913,2.0988543208481
726,40660,"Rome, GA",Metropolitan Statistical Area,1320431515,22387093,0.131439495284212,1.95381183348724
727,40700,"Roseburg, OR",Micropolitan Statistical Area,13042338721,251961371,1.47437552356405,7.48635072704431
728,40740,"Roswell, NM",Micropolitan Statistical Area,15713917209,20469858,1.52434684443369,7.00843202899426
729,40760,"Ruidoso, NM",Micropolitan Statistical Area,12512530053,554839,1.21752796932697,5.418754851502
730,40770,"Russellville, AL",Micropolitan Statistical Area,1641945980,32539346,0.164246949938843,1.78018093733585
731,40780,"Russellville, AR",Micropolitan Statistical Area,4510044433,97766991,0.4561407864594,3.81957596510149
732,40820,"Ruston, LA",Micropolitan Statistical Area,1221532396,1897706,0.117524157819844,1.62510745909477
733,40860,"Rutland, VT",Micropolitan Statistical Area,2410114035,38760900,0.272891625340662,2.88746266769634
734,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,13191315826,548011808,1.42434744946559,8.82231529939944
735,40940,"Safford, AZ",Micropolitan Statistical Area,11970605961,47476264,1.15870807576721,5.46218367167784
736,40980,"Saginaw, MI",Metropolitan Statistical Area,2074078765,39262561,0.234561601027281,2.22045454879766
737,41060,"St. Cloud, MN",Metropolitan Statistical Area,4535555444,134531029,0.538431601961747,4.20949004899131
738,41100,"St. George, UT",Metropolitan Statistical Area,6287425943,7782767,0.639605380939429,3.59150946909069
739,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,4288289853,51605107,0.456625492216062,4.12785862123279
740,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,20366355862,565723548,2.16867797534542,9.0201331821427
741,41260,"St. Marys, PA",Micropolitan Statistical Area,2141664056,12792134,0.232063228072775,2.59455830114315
742,41400,"Salem, OH",Micropolitan Statistical Area,1377658471,7277033,0.147714197784126,1.80531636345396
743,41420,"Salem, OR",Metropolitan Statistical Area,4977355091,34789563,0.571059020392113,5.97227945018233
744,41460,"Salina, KS",Micropolitan Statistical Area,3732112516,4328531,0.388308784666833,2.53009452124905
745,41500,"Salinas, CA",Metropolitan Statistical Area,8499609697,1267806850,0.97925248308502,6.0965823852098
746,41540,"Salisbury, MD",Metropolitan Statistical Area,1797912498,819417496,0.269176740799367,3.30030533864951
747,41620,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,20184108476,773316779,2.22550987478371,7.77554387586125
748,41660,"San Angelo, TX",Metropolitan Statistical Area,6666276945,47428099,0.636450880134134,3.53517539082297
749,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,18941073497,149365203,1.77497358633582,7.20712262142749
750,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,10904539456,817287145,1.13133859046548,4.63070476342911
751,41760,"Sandpoint, ID",Micropolitan Statistical Area,4489020245,478920605,0.602191761259292,4.0445672334751
752,41780,"Sandusky, OH",Metropolitan Statistical Area,1310507665,1825607822,0.338335626611752,3.0201726709521
753,41820,"Sanford, NC",Micropolitan Statistical Area,660607457,10725294,0.0666702669659571,1.27941183461204
754,41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,6397582255,2476122501,0.907475385604812,6.81249307089249
755,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,6940483808,38315150,0.705673758304783,6.33397319031093
756,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,3724996033,1457951826,0.442901108115166,3.6816669294408
757,42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,8549160509,815630594,0.929032741801166,5.95438019468786
758,42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,1152818088,419720203,0.159235982563132,2.30414096900642
759,42140,"Santa Fe, NM",Metropolitan Statistical Area,4947861290,2643021,0.491832081943357,3.15539386187659
760,42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,7080858282,2729215451,0.963362895960472,7.43918763093785
761,42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,4080091725,497303747,0.472873607696329,4.05644697167643
762,42300,"Sault Ste. Marie, MI",Micropolitan Statistical Area,4036515582,2952489040,0.81653439792376,5.78351845288617
763,42340,"Savannah, GA",Metropolitan Statistical Area,3495216725,564158419,0.3878642199777,4.26037397572457
764,42380,"Sayre, PA",Micropolitan Statistical Area,2971688854,35331261,0.325698458533225,2.3874217582648
765,42420,"Scottsbluff, NE",Micropolitan Statistical Area,3847807648,15794756,0.41790002633843,2.5976267905131
